participant_id,condition,rt,response,stimulus,task_type,choices,block,colour,congruency,stim_eng,task,accuracy,dev_start_age,pa_start_age,dev_rating,pa_rating,options_roman
P01,1,851,0,<p style='color:green'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,incongruent,blue,trial,1,5,2,9,7,
P01,1,1927,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,5,2,9,7,
P01,1,889,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,5,2,9,7,
P01,1,984,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,5,2,9,7,
P01,1,914,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,5,2,9,7,
P01,1,805,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,5,2,9,7,
P01,1,701,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,5,2,9,7,
P01,1,887,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,5,2,9,7,
P01,1,801,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,5,2,9,7,
P01,1,850,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,5,2,9,7,
P01,1,832,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,873,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,5,2,9,7,
P01,1,857,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,829,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,832,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,5,2,9,7,
P01,1,839,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,844,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,5,2,9,7,
P01,1,838,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,843,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,5,2,9,7,
P01,1,938,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,835,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,5,2,9,7,
P01,1,734,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,5,2,9,7,
P01,1,836,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,942,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,926,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,833,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,5,2,9,7,
P01,1,834,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,5,2,9,7,
P01,1,819,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,1193,1,<p style='color:blue'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,5,2,9,7,
P01,1,1129,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,5,2,9,7,
P01,1,827,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,5,2,9,7,
P01,1,883,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,5,2,9,7,
P01,1,946,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,974,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,957,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,1032,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,5,2,9,7,
P01,1,813,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,5,2,9,7,
P01,1,744,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,822,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,5,2,9,7,
P01,1,881,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,5,2,9,7,
P01,1,822,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,5,2,9,7,
P01,1,895,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,5,2,9,7,
P01,1,1150,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,5,2,9,7,
P01,1,995,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,5,2,9,7,
P01,1,810,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P01,1,713,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,5,2,9,7,
P01,1,984,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,5,2,9,7,
P02,2,2425,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1964,1,<p style='color:blue'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,2682,0,<p style='color:green'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,incongruent,blue,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,2807,0,<p style='color:blue'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,incongruent,green,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,2526,1,<p style='color:blue'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,incongruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,2066,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2214,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,2299,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,2185,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,2575,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2227,1,<p style='color:red'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1478,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,1914,0,<p style='color:green'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,green,incongruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2829,0,<p style='color:blue'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,incongruent,green,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1637,1,<p style='color:blue'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,2256,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,green,congruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2354,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1686,0,<p style='color:red'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,red,incongruent,blue,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,2114,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,2370,0,<p style='color:red'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,red,incongruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,2320,1,<p style='color:green'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,congruent,green,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1367,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,2394,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1588,0,<p style='color:green'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,green,incongruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1572,1,<p style='color:red'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1564,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1749,1,<p style='color:green'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,green,incongruent,red,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1625,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,2618,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,2331,1,<p style='color:blue'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1413,1,<p style='color:blue'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1231,1,<p style='color:blue'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1314,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1539,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1149,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1585,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,green,congruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2740,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1152,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1649,0,<p style='color:blue'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,incongruent,red,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,2974,0,<p style='color:red'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,red,incongruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1150,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1888,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,1521,1,<p style='color:green'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,green,incongruent,red,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1625,1,<p style='color:blue'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,incongruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,2318,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2304,1,<p style='color:green'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,green,congruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1491,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1060,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1323,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,1594,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,2562,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,2179,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1841,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,2325,1,<p style='color:blue'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1497,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1541,0,<p style='color:blue'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,incongruent,green,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1499,1,<p style='color:green'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1612,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1469,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1109,0,<p style='color:green'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,green,incongruent,blue,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1412,1,<p style='color:blue'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1454,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1246,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1813,1,<p style='color:green'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1810,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1328,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,2231,1,<p style='color:green'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,2907,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1409,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1654,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,2384,0,<p style='color:blue'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,incongruent,green,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1357,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1952,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1497,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,847,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,1410,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1595,1,<p style='color:blue'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,16,10,1,"[""laal"",""nila""]"
P02,2,1382,0,<p style='color:red'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,red,incongruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1301,0,<p style='color:red'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,red,incongruent,green,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1672,1,<p style='color:red'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,red,congruent,red,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1536,0,<p style='color:blue'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,incongruent,red,trial,1,6,16,10,1,"[""nila"",""laal""]"
P02,2,1372,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,6,16,10,1,"[""haraa"",""nila""]"
P02,2,1021,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,green,congruent,green,trial,1,6,16,10,1,"[""haraa"",""laal""]"
P02,2,1230,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,6,16,10,1,"[""nila"",""haraa""]"
P02,2,1323,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,red,congruent,red,trial,1,6,16,10,1,"[""laal"",""haraa""]"
P02,2,1223,1,<p style='color:red'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,red,congruent,red,trial,1,6,16,10,1,"[""haraa"",""laal""]"
